Order_ID,Order_Date,Customer_ID,Restaurant_Name,Food_Category,Order_Value,Delivery_Time,Rating,Payment_Method,City,Order_Status
109264,2025-02-24,C9357,Andheri Kitchen,Healthy Food,425,47,4.2,UPI,Mumbai - Ghatkopar,Cancelled
109265,2026-05-15,C6755,Thane Treats,Pizza,971,63,3.1,Debit Card,Mumbai - Andheri,Delivered
109266,2025-06-02,C2304,Borivali Bistro,Burger,1553,66,4.8,Wallet,Mumbai - Mulund,Delivered
109267,2025-05-06,C6480,Chembur Spice House,Healthy Food,1447,57,3.0,Credit Card,Mumbai - Bandra,Delivered
109268,2025-09-26,C1459,Andheri Kitchen,Chinese,900,33,3.9,Credit Card,Mumbai - Kurla,Delayed
109269,2025-11-03,C3735,Kurla Kitchen,North Indian,632,37,4.0,Wallet,Mumbai - Borivali,Delivered
109270,2026-04-01,C1420,Marine Drive Meals,Chinese,1024,84,3.5,UPI,Mumbai - Colaba,Delayed
109271,2025-12-04,C4083,Kurla Kitchen,Biryani,755,27,3.4,Credit Card,Mumbai - Ghatkopar,Cancelled
109272,2025-08-19,C8636,Bandra Bites,Burger,1233,58,3.4,Wallet,Mumbai - Ghatkopar,Delivered
109273,2026-01-06,C9036,Colaba Cafe,Desserts,1150,47,2.7,UPI,Mumbai - Thane,Delayed
109274,2025-10-29,C8049,Ghatkopar Grill,Healthy Food,501,83,3.7,Credit Card,Mumbai - Vashi,Delayed
109275,2025-02-17,C4509,Andheri Kitchen,Healthy Food,462,26,4.8,Debit Card,Mumbai - Mulund,Cancelled
109276,2025-02-07,C7240,Kurla Kitchen,Biryani,837,25,3.5,Wallet,Mumbai - Andheri,Cancelled
109277,2025-12-05,C4712,Chembur Spice House,Pizza,1111,17,4.5,UPI,Mumbai - Thane,Cancelled
109278,2026-04-05,C2602,Vashi Veg Corner,South Indian,330,29,4.3,UPI,Mumbai - Thane,Delivered
109279,2026-02-15,C1977,Ghatkopar Grill,Burger,493,52,3.3,Cash,Mumbai - Malad,Delivered
109280,2026-01-10,C2473,Bandra Bites,Biryani,171,17,2.9,Credit Card,Mumbai - Malad,Delivered
109281,2025-01-01,C9579,Marine Drive Meals,Chinese,833,60,3.7,Debit Card,Mumbai - Borivali,Cancelled
109282,2025-04-14,C7775,Bandra Bites,Burger,1277,42,4.7,Wallet,Mumbai - Malad,Delivered
109283,2025-02-06,C9039,Chembur Spice House,Beverages,881,34,4.7,Wallet,Mumbai - Andheri,Delivered
109284,2026-03-24,C8474,Marine Drive Meals,Chinese,1693,54,3.9,Credit Card,Mumbai - Colaba,Delivered
109285,2026-02-18,C7105,Thane Treats,Desserts,1682,71,2.6,Cash,Mumbai - Mulund,Delivered
109286,2026-03-07,C8099,Powai Plates,Chinese,772,85,4.5,Debit Card,Mumbai - Thane,Cancelled
109287,2025-11-22,C1798,Mumbai Tadka,Burger,672,34,2.8,Wallet,Mumbai - Andheri,Delivered
109288,2025-03-22,C3917,Powai Plates,Beverages,1594,30,4.2,Debit Card,Mumbai - Kurla,Delivered
109289,2026-01-22,C2514,Ghatkopar Grill,Burger,377,31,3.1,UPI,Mumbai - Bandra,Delivered
109290,2026-05-06,C5111,Vashi Veg Corner,Burger,727,15,2.5,Wallet,Mumbai - Ghatkopar,Cancelled
109291,2025-04-13,C9397,Kurla Kitchen,Burger,1249,80,3.0,Credit Card,Mumbai - Bandra,Delivered
109292,2025-04-04,C4001,Ghatkopar Grill,South Indian,678,67,3.5,Cash,Mumbai - Chembur,Delivered
109293,2026-03-05,C1149,Vashi Veg Corner,Beverages,1353,40,4.3,Wallet,Mumbai - Mulund,Delivered
109294,2026-02-07,C7105,Borivali Bistro,North Indian,250,83,4.1,Debit Card,Mumbai - Chembur,Delivered
109295,2025-11-04,C2731,Vashi Veg Corner,Burger,1495,79,4.4,UPI,Mumbai - Colaba,Cancelled
109296,2025-12-15,C4207,Thane Treats,Burger,1064,54,3.8,Credit Card,Mumbai - Andheri,Delivered
109297,2025-08-13,C9282,Chembur Spice House,Biryani,760,65,3.3,Debit Card,Mumbai - Borivali,Delayed
109298,2026-02-26,C2519,Mumbai Tadka,North Indian,1655,47,4.5,UPI,Mumbai - Chembur,Delivered
109299,2025-10-27,C4919,Vashi Veg Corner,Pizza,699,27,4.2,Credit Card,Mumbai - Colaba,Delayed
109300,2025-02-20,C2803,Kurla Kitchen,Healthy Food,655,83,4.0,Wallet,Mumbai - Colaba,Delivered
109301,2025-10-25,C7382,Marine Drive Meals,North Indian,908,82,3.7,Cash,Mumbai - Ghatkopar,Cancelled
109302,2025-04-12,C1771,Powai Plates,South Indian,905,37,4.1,Cash,Mumbai - Powai,Delivered
109303,2025-02-02,C8063,Bandra Bites,Chinese,1537,73,2.6,Debit Card,Mumbai - Mulund,Cancelled
109304,2026-04-10,C9015,Vashi Veg Corner,Pizza,1686,70,2.8,Wallet,Mumbai - Thane,Cancelled
109305,2025-04-21,C8849,Malad Food Hub,Biryani,228,44,2.6,Cash,Mumbai - Vashi,Delivered
109306,2025-10-17,C2219,Chembur Spice House,Beverages,1479,46,3.3,Credit Card,Mumbai - Bandra,Delivered
109307,2025-01-11,C9370,Vashi Veg Corner,Biryani,505,85,4.8,Credit Card,Mumbai - Colaba,Delayed
109308,2026-02-10,C8498,Vashi Veg Corner,Desserts,1606,66,2.5,UPI,Mumbai - Dadar,Delivered
109309,2025-11-27,C5811,Colaba Cafe,Chinese,1281,33,4.0,Cash,Mumbai - Kurla,Delayed
109310,2025-04-20,C6172,Thane Treats,Biryani,1723,75,3.2,Credit Card,Mumbai - Chembur,Delayed
109311,2026-05-05,C2300,Andheri Kitchen,Healthy Food,1376,46,3.9,UPI,Mumbai - Vashi,Delivered
109312,2026-06-11,C1734,Thane Treats,Biryani,1694,74,3.8,UPI,Mumbai - Kurla,Delayed
109313,2025-01-01,C2275,Colaba Cafe,Pizza,786,19,3.0,Wallet,Mumbai - Vashi,Delivered
109314,2025-02-28,C2118,Dadar Darbar,Chinese,1196,59,3.8,Cash,Mumbai - Malad,Delivered
109315,2025-03-25,C7843,Dadar Darbar,Biryani,1191,62,3.6,Wallet,Mumbai - Bandra,Delivered
109316,2025-05-21,C1212,Thane Treats,North Indian,276,69,4.2,UPI,Mumbai - Thane,Delivered
109317,2026-06-17,C5346,Andheri Kitchen,Pizza,1072,22,3.5,Wallet,Mumbai - Malad,Delivered
109318,2025-10-16,C7827,Marine Drive Meals,Burger,1205,43,4.0,UPI,Mumbai - Powai,Delivered
109319,2025-10-21,C8211,Andheri Kitchen,North Indian,1171,49,3.4,Wallet,Mumbai - Colaba,Delivered
109320,2025-06-14,C6232,Andheri Kitchen,Desserts,1322,44,2.8,Debit Card,Mumbai - Andheri,Delayed
109321,2025-03-15,C2999,Borivali Bistro,North Indian,1161,49,3.0,UPI,Mumbai - Ghatkopar,Delayed
109322,2025-12-23,C9663,Thane Treats,Healthy Food,906,21,3.6,Debit Card,Mumbai - Kurla,Delivered
109323,2026-02-05,C6186,Powai Plates,Healthy Food,536,73,3.2,UPI,Mumbai - Malad,Delayed
109324,2025-02-17,C1289,Thane Treats,Beverages,1731,66,2.9,UPI,Mumbai - Ghatkopar,Delivered
109325,2025-11-27,C5150,Dadar Darbar,Desserts,1413,81,2.9,Wallet,Mumbai - Thane,Cancelled
109326,2025-08-20,C9326,Mumbai Tadka,Chinese,339,84,4.0,Wallet,Mumbai - Borivali,Delivered
109327,2025-05-05,C2095,Dadar Darbar,South Indian,1428,73,3.2,Credit Card,Mumbai - Dadar,Cancelled
109328,2025-11-18,C3051,Bandra Bites,Chinese,299,27,4.0,Credit Card,Mumbai - Bandra,Delivered
109329,2026-06-06,C5768,Chembur Spice House,Burger,764,28,3.5,Wallet,Mumbai - Colaba,Cancelled
109330,2025-12-11,C2584,Vashi Veg Corner,North Indian,1337,37,4.2,Credit Card,Mumbai - Colaba,Cancelled
109331,2026-05-10,C9321,Kurla Kitchen,Healthy Food,1713,76,4.1,UPI,Mumbai - Colaba,Cancelled
109332,2026-04-22,C4082,Thane Treats,Chinese,373,45,3.5,Debit Card,Mumbai - Malad,Delivered
109333,2025-10-06,C3264,Malad Food Hub,South Indian,1058,73,3.7,Cash,Mumbai - Vashi,Delivered
109334,2026-05-24,C6609,Bandra Bites,Chinese,332,33,2.8,Wallet,Mumbai - Mulund,Delivered
109335,2026-01-19,C5698,Ghatkopar Grill,North Indian,579,30,4.4,Cash,Mumbai - Mulund,Delivered
109336,2026-01-13,C6418,Colaba Cafe,North Indian,589,55,3.3,Debit Card,Mumbai - Powai,Delayed
109337,2025-11-22,C3775,Bandra Bites,Chinese,1392,64,4.1,Debit Card,Mumbai - Chembur,Delivered
109338,2026-05-09,C7820,Kurla Kitchen,Burger,1427,78,3.2,UPI,Mumbai - Vashi,Delayed
109339,2026-03-03,C9551,Vashi Veg Corner,Burger,994,85,3.1,UPI,Mumbai - Malad,Delayed
109340,2025-03-08,C2546,Vashi Veg Corner,South Indian,478,27,3.4,Wallet,Mumbai - Kurla,Cancelled
109341,2025-06-24,C3800,Dadar Darbar,Pizza,1168,27,3.1,Wallet,Mumbai - Powai,Delivered
109342,2025-02-23,C3680,Thane Treats,Burger,1672,62,3.9,Debit Card,Mumbai - Powai,Delivered
109343,2025-01-02,C8804,Marine Drive Meals,Desserts,1786,27,3.8,UPI,Mumbai - Andheri,Cancelled
109344,2025-10-20,C8944,Colaba Cafe,Pizza,1210,17,4.3,Cash,Mumbai - Vashi,Delivered
109345,2026-01-23,C6392,Mumbai Tadka,Biryani,462,44,4.0,Wallet,Mumbai - Kurla,Delivered
109346,2026-05-29,C6456,Kurla Kitchen,Beverages,1748,17,2.6,Cash,Mumbai - Borivali,Delivered
109347,2025-12-19,C7149,Marine Drive Meals,Healthy Food,1761,65,4.2,UPI,Mumbai - Kurla,Cancelled
109348,2026-01-18,C1219,Malad Food Hub,North Indian,687,43,2.9,Credit Card,Mumbai - Andheri,Delivered
109349,2026-04-14,C9774,Bandra Bites,Biryani,169,24,2.7,UPI,Mumbai - Chembur,Delayed
109350,2026-03-10,C2098,Malad Food Hub,Beverages,1193,27,4.4,Cash,Mumbai - Bandra,Delivered
109351,2025-05-22,C7251,Ghatkopar Grill,Burger,674,28,3.2,Debit Card,Mumbai - Borivali,Delivered
109352,2025-06-12,C3018,Malad Food Hub,South Indian,642,75,4.3,UPI,Mumbai - Malad,Delivered
109353,2025-11-10,C1511,Colaba Cafe,South Indian,809,48,4.7,Debit Card,Mumbai - Colaba,Delayed
109354,2026-04-25,C5547,Ghatkopar Grill,North Indian,1529,29,3.7,Wallet,Mumbai - Ghatkopar,Delivered
109355,2025-06-27,C7813,Mumbai Tadka,North Indian,270,40,4.7,UPI,Mumbai - Bandra,Delivered
109356,2025-04-26,C7221,Marine Drive Meals,South Indian,765,33,4.3,Wallet,Mumbai - Colaba,Delivered
109357,2026-06-11,C4061,Marine Drive Meals,Beverages,1486,57,4.7,Debit Card,Mumbai - Thane,Delivered
109358,2025-09-02,C5178,Dadar Darbar,Burger,1714,64,4.7,Wallet,Mumbai - Colaba,Delivered
109359,2025-12-21,C5052,Powai Plates,Beverages,177,32,4.2,Credit Card,Mumbai - Borivali,Cancelled
109360,2025-09-22,C2677,Kurla Kitchen,Healthy Food,827,31,3.4,Credit Card,Mumbai - Borivali,Cancelled
109361,2025-06-11,C1832,Kurla Kitchen,Pizza,174,16,2.7,UPI,Mumbai - Mulund,Delivered
109362,2026-03-21,C1784,Ghatkopar Grill,North Indian,1431,40,3.7,Wallet,Mumbai - Chembur,Delivered
109363,2025-01-08,C9717,Powai Plates,South Indian,186,37,4.7,Wallet,Mumbai - Malad,Delayed
109364,2025-02-02,C2472,Bandra Bites,Biryani,1774,45,3.4,Debit Card,Mumbai - Mulund,Cancelled
109365,2025-07-04,C2339,Kurla Kitchen,Biryani,346,53,4.1,Debit Card,Mumbai - Vashi,Delivered
109366,2025-09-11,C5390,Chembur Spice House,Pizza,1546,46,2.9,Wallet,Mumbai - Ghatkopar,Cancelled
109367,2025-06-27,C2678,Colaba Cafe,Desserts,1325,40,3.0,Debit Card,Mumbai - Chembur,Delivered
109368,2025-10-23,C3745,Malad Food Hub,North Indian,394,26,3.5,Wallet,Mumbai - Chembur,Delayed
109369,2026-06-23,C1850,Vashi Veg Corner,South Indian,139,63,3.2,Wallet,Mumbai - Dadar,Delivered
109370,2025-03-21,C4093,Powai Plates,North Indian,1138,74,5.0,Wallet,Mumbai - Chembur,Delayed
109371,2025-02-08,C8967,Ghatkopar Grill,Desserts,824,82,2.8,Wallet,Mumbai - Chembur,Delivered
109372,2025-03-05,C1892,Ghatkopar Grill,Desserts,1405,73,3.0,Credit Card,Mumbai - Andheri,Delivered
109373,2025-04-06,C4820,Mumbai Tadka,Biryani,1298,78,4.4,Debit Card,Mumbai - Ghatkopar,Delivered
109374,2025-01-01,C4210,Bandra Bites,Burger,713,64,3.0,Credit Card,Mumbai - Andheri,Delayed
109375,2025-08-10,C1300,Malad Food Hub,Healthy Food,1264,55,2.8,Cash,Mumbai - Malad,Cancelled
109376,2025-12-28,C8558,Thane Treats,Biryani,544,29,4.5,Cash,Mumbai - Powai,Delivered
109377,2025-12-21,C6511,Andheri Kitchen,Burger,403,85,4.5,Cash,Mumbai - Vashi,Delivered
109378,2025-11-09,C3467,Powai Plates,Chinese,285,43,4.7,Debit Card,Mumbai - Powai,Cancelled
109379,2026-05-19,C9995,Marine Drive Meals,Beverages,629,33,3.9,Wallet,Mumbai - Mulund,Delivered
109380,2026-01-11,C6707,Ghatkopar Grill,South Indian,1374,80,4.9,Wallet,Mumbai - Colaba,Delayed
109381,2025-05-08,C1251,Dadar Darbar,Pizza,907,50,3.5,Debit Card,Mumbai - Colaba,Delayed
109382,2026-04-12,C5435,Andheri Kitchen,Beverages,1298,43,4.1,Wallet,Mumbai - Mulund,Delivered
109383,2026-03-03,C7476,Vashi Veg Corner,Burger,1639,70,3.2,Wallet,Mumbai - Powai,Cancelled
109384,2025-04-11,C4807,Malad Food Hub,Burger,1618,58,3.6,Debit Card,Mumbai - Bandra,Delayed
109385,2025-03-13,C7862,Chembur Spice House,South Indian,804,44,2.8,Cash,Mumbai - Andheri,Cancelled
109386,2026-05-18,C9441,Thane Treats,Beverages,1119,65,3.9,Debit Card,Mumbai - Thane,Delayed
109387,2025-09-02,C8499,Ghatkopar Grill,Burger,1309,60,3.0,Debit Card,Mumbai - Powai,Delivered
109388,2026-06-04,C1324,Ghatkopar Grill,Beverages,359,53,4.8,Cash,Mumbai - Vashi,Delivered
109389,2025-08-27,C1910,Bandra Bites,North Indian,761,58,2.9,Credit Card,Mumbai - Borivali,Delayed
109390,2025-10-28,C3323,Dadar Darbar,South Indian,1019,42,2.8,Debit Card,Mumbai - Borivali,Delivered
109391,2026-02-27,C7234,Bandra Bites,Pizza,187,24,4.2,Wallet,Mumbai - Kurla,Delivered
109392,2025-10-24,C8908,Thane Treats,Beverages,1109,51,4.8,UPI,Mumbai - Kurla,Delivered
109393,2025-08-08,C6044,Colaba Cafe,South Indian,1106,54,2.9,Credit Card,Mumbai - Dadar,Cancelled
109394,2025-09-02,C2595,Mumbai Tadka,Desserts,420,58,3.1,UPI,Mumbai - Andheri,Delayed
109395,2026-01-28,C2325,Marine Drive Meals,Healthy Food,425,23,3.5,Wallet,Mumbai - Ghatkopar,Delivered
109396,2025-10-26,C6027,Andheri Kitchen,Chinese,1618,39,3.8,Credit Card,Mumbai - Vashi,Delivered
109397,2025-06-30,C8155,Andheri Kitchen,South Indian,1669,24,4.0,Wallet,Mumbai - Chembur,Cancelled
109398,2025-10-13,C1512,Mumbai Tadka,Healthy Food,617,59,4.4,Wallet,Mumbai - Vashi,Delivered
109399,2025-06-07,C8476,Borivali Bistro,Burger,406,40,2.6,UPI,Mumbai - Chembur,Cancelled
109400,2026-05-11,C9931,Ghatkopar Grill,North Indian,464,73,4.8,Debit Card,Mumbai - Powai,Delivered
109401,2026-05-10,C5749,Vashi Veg Corner,Healthy Food,1271,68,4.6,Wallet,Mumbai - Malad,Delivered
109402,2025-03-08,C4218,Malad Food Hub,Burger,1110,48,5.0,UPI,Mumbai - Thane,Delivered
109403,2025-02-25,C2951,Thane Treats,Beverages,889,65,2.8,UPI,Mumbai - Mulund,Delivered
109404,2025-03-13,C1845,Dadar Darbar,South Indian,594,42,4.5,Wallet,Mumbai - Bandra,Cancelled
109405,2025-02-07,C9765,Borivali Bistro,Desserts,1112,19,4.3,Cash,Mumbai - Mulund,Delivered
109406,2025-03-22,C5114,Vashi Veg Corner,Healthy Food,528,60,2.6,Debit Card,Mumbai - Dadar,Delivered
109407,2026-05-10,C3589,Colaba Cafe,Burger,697,51,4.0,UPI,Mumbai - Ghatkopar,Delivered
109408,2026-02-20,C2522,Andheri Kitchen,Chinese,1281,53,4.2,Debit Card,Mumbai - Vashi,Cancelled
109409,2025-01-22,C6711,Colaba Cafe,Desserts,1283,16,3.9,Wallet,Mumbai - Malad,Delayed
109410,2025-09-09,C4204,Bandra Bites,Healthy Food,1062,48,2.5,UPI,Mumbai - Powai,Cancelled
109411,2026-06-23,C1103,Kurla Kitchen,Beverages,1566,64,3.9,Wallet,Mumbai - Chembur,Delivered
109412,2025-11-30,C7686,Andheri Kitchen,Chinese,681,40,4.0,Debit Card,Mumbai - Powai,Delayed
109413,2025-08-20,C6277,Dadar Darbar,Desserts,170,72,3.4,Debit Card,Mumbai - Vashi,Delivered
109414,2025-04-19,C8497,Dadar Darbar,Chinese,1551,79,3.3,Wallet,Mumbai - Andheri,Delivered
109415,2025-12-08,C6136,Dadar Darbar,Pizza,1549,83,3.9,Wallet,Mumbai - Malad,Delivered
109416,2025-07-20,C4656,Powai Plates,Healthy Food,1072,63,4.5,Wallet,Mumbai - Chembur,Cancelled
109417,2025-12-29,C6926,Dadar Darbar,Burger,412,32,4.8,Cash,Mumbai - Bandra,Delivered
109418,2025-05-26,C5296,Ghatkopar Grill,South Indian,161,65,4.0,Debit Card,Mumbai - Bandra,Delivered
109419,2025-06-30,C2347,Powai Plates,Pizza,1710,18,3.1,UPI,Mumbai - Mulund,Delayed
109420,2025-04-25,C7343,Powai Plates,North Indian,357,47,3.8,Cash,Mumbai - Colaba,Delivered
109421,2025-03-13,C6609,Dadar Darbar,North Indian,1112,79,3.4,Credit Card,Mumbai - Ghatkopar,Delivered
109422,2025-09-27,C5772,Vashi Veg Corner,Desserts,931,81,3.4,Credit Card,Mumbai - Dadar,Delivered
109423,2025-01-18,C3033,Marine Drive Meals,South Indian,1504,84,4.7,Cash,Mumbai - Chembur,Delivered
109424,2025-11-21,C4171,Marine Drive Meals,Pizza,876,64,4.8,Cash,Mumbai - Andheri,Delivered
109425,2025-12-24,C5896,Vashi Veg Corner,South Indian,871,20,2.7,Wallet,Mumbai - Borivali,Cancelled
109426,2026-06-06,C8041,Dadar Darbar,Healthy Food,1602,27,3.6,Wallet,Mumbai - Bandra,Delivered
109427,2025-09-08,C1057,Borivali Bistro,Pizza,1128,36,4.3,Wallet,Mumbai - Powai,Cancelled
109428,2026-05-29,C8748,Dadar Darbar,Burger,1280,66,3.4,UPI,Mumbai - Mulund,Delivered
109429,2026-04-18,C5880,Borivali Bistro,Chinese,1112,31,2.9,Wallet,Mumbai - Mulund,Delivered
109430,2026-05-10,C7706,Chembur Spice House,North Indian,904,82,4.8,UPI,Mumbai - Powai,Delayed
109431,2025-07-29,C2798,Marine Drive Meals,Beverages,456,62,4.0,UPI,Mumbai - Chembur,Delayed
109432,2026-02-14,C3187,Vashi Veg Corner,Chinese,813,63,3.5,Wallet,Mumbai - Andheri,Delayed
109433,2025-10-27,C7041,Marine Drive Meals,Beverages,867,44,3.5,Wallet,Mumbai - Andheri,Delivered
109434,2025-07-29,C2813,Marine Drive Meals,Biryani,1636,49,3.9,Debit Card,Mumbai - Bandra,Delivered
109435,2025-07-17,C5521,Powai Plates,South Indian,321,51,3.7,Cash,Mumbai - Colaba,Cancelled
109436,2025-10-28,C6756,Bandra Bites,Pizza,151,42,3.5,Cash,Mumbai - Ghatkopar,Delivered
109437,2026-04-09,C4495,Kurla Kitchen,South Indian,1152,42,4.6,Wallet,Mumbai - Thane,Delivered
109438,2025-10-10,C6734,Andheri Kitchen,Chinese,328,41,3.9,UPI,Mumbai - Chembur,Delivered
109439,2026-01-28,C1077,Chembur Spice House,Desserts,485,33,4.0,Cash,Mumbai - Borivali,Delivered
109440,2025-02-24,C6291,Andheri Kitchen,North Indian,1398,52,2.9,Credit Card,Mumbai - Powai,Delivered
109441,2025-07-08,C8494,Vashi Veg Corner,Pizza,422,53,3.7,Cash,Mumbai - Chembur,Delayed
109442,2025-11-22,C2315,Borivali Bistro,North Indian,850,18,2.7,Cash,Mumbai - Bandra,Delivered
109443,2025-08-09,C8424,Malad Food Hub,Biryani,1601,36,4.0,Cash,Mumbai - Borivali,Delivered
109444,2025-06-10,C2990,Powai Plates,North Indian,400,31,3.7,Debit Card,Mumbai - Chembur,Delivered
109445,2025-09-04,C6898,Powai Plates,Healthy Food,228,31,3.8,UPI,Mumbai - Colaba,Cancelled
109446,2026-03-05,C2485,Powai Plates,North Indian,821,15,2.9,Wallet,Mumbai - Ghatkopar,Delayed
109447,2026-06-09,C3444,Colaba Cafe,North Indian,421,62,4.6,Credit Card,Mumbai - Mulund,Cancelled
109448,2025-08-23,C6145,Andheri Kitchen,North Indian,636,73,3.6,Credit Card,Mumbai - Thane,Delayed
109449,2025-09-24,C4716,Bandra Bites,Burger,1250,39,3.8,Wallet,Mumbai - Bandra,Delivered
109450,2026-03-24,C9017,Marine Drive Meals,Pizza,1143,59,4.1,UPI,Mumbai - Bandra,Delivered
109451,2026-05-31,C4086,Chembur Spice House,North Indian,978,24,4.4,Credit Card,Mumbai - Dadar,Delivered
109452,2025-09-02,C4689,Dadar Darbar,South Indian,1681,28,3.4,Debit Card,Mumbai - Borivali,Delivered
109453,2025-10-05,C2850,Bandra Bites,South Indian,1183,64,4.9,Credit Card,Mumbai - Borivali,Delivered
109454,2025-12-05,C7613,Colaba Cafe,Pizza,122,26,2.8,Credit Card,Mumbai - Bandra,Delayed
109455,2025-09-09,C1919,Andheri Kitchen,Desserts,1080,67,4.4,Debit Card,Mumbai - Borivali,Delivered
109456,2025-10-21,C6515,Dadar Darbar,Burger,1346,80,3.3,Debit Card,Mumbai - Ghatkopar,Delivered
109457,2025-02-24,C8327,Kurla Kitchen,Chinese,1219,23,3.0,Debit Card,Mumbai - Dadar,Delivered
109458,2025-05-04,C8127,Thane Treats,Beverages,687,24,2.5,UPI,Mumbai - Bandra,Delivered
109459,2026-01-16,C8937,Andheri Kitchen,Biryani,208,37,3.0,Cash,Mumbai - Powai,Delivered
109460,2026-01-27,C6993,Colaba Cafe,Biryani,187,48,2.9,Debit Card,Mumbai - Malad,Delivered
109461,2025-11-27,C4606,Ghatkopar Grill,Beverages,1095,56,2.9,UPI,Mumbai - Colaba,Delivered
109462,2025-10-02,C4349,Colaba Cafe,South Indian,526,74,3.7,Credit Card,Mumbai - Andheri,Delivered
109463,2025-01-10,C3410,Vashi Veg Corner,Beverages,383,83,4.9,Wallet,Mumbai - Powai,Delayed
109464,2026-04-15,C4638,Bandra Bites,South Indian,1319,22,4.0,Debit Card,Mumbai - Chembur,Delayed
109465,2026-04-13,C5321,Marine Drive Meals,Biryani,878,75,4.8,Cash,Mumbai - Vashi,Delivered
109466,2025-02-08,C7312,Vashi Veg Corner,North Indian,487,35,2.9,Credit Card,Mumbai - Chembur,Delivered
109467,2026-03-02,C8984,Colaba Cafe,Healthy Food,1470,76,4.4,Cash,Mumbai - Thane,Delivered
109468,2025-02-23,C9017,Andheri Kitchen,Beverages,1604,73,4.3,Credit Card,Mumbai - Andheri,Delivered
109469,2025-02-02,C7554,Thane Treats,Burger,322,42,2.6,Credit Card,Mumbai - Chembur,Delivered
109470,2025-09-02,C8239,Bandra Bites,Burger,808,22,3.9,UPI,Mumbai - Ghatkopar,Cancelled
109471,2025-10-17,C6305,Malad Food Hub,Desserts,1392,15,3.0,Wallet,Mumbai - Malad,Delayed
109472,2025-09-22,C4039,Powai Plates,Beverages,380,60,4.1,Debit Card,Mumbai - Ghatkopar,Delivered
109473,2026-04-25,C4803,Chembur Spice House,South Indian,491,57,3.8,Wallet,Mumbai - Dadar,Delivered
109474,2025-07-01,C8567,Colaba Cafe,Desserts,1783,50,4.7,Credit Card,Mumbai - Thane,Delivered
109475,2026-04-24,C9417,Marine Drive Meals,Desserts,744,72,4.4,Debit Card,Mumbai - Mulund,Delivered
109476,2025-01-07,C8924,Vashi Veg Corner,Beverages,100,77,4.0,UPI,Mumbai - Kurla,Delayed
109477,2026-05-29,C7814,Borivali Bistro,South Indian,1797,36,2.9,Wallet,Mumbai - Bandra,Delivered
109478,2026-02-22,C9075,Thane Treats,Healthy Food,152,50,3.7,Wallet,Mumbai - Malad,Delivered
109479,2025-01-26,C2238,Powai Plates,Chinese,1263,19,3.2,Wallet,Mumbai - Bandra,Delayed
109480,2025-03-09,C8401,Malad Food Hub,Chinese,605,71,3.5,Credit Card,Mumbai - Malad,Delivered
109481,2026-01-27,C4114,Powai Plates,Biryani,1615,70,3.6,Debit Card,Mumbai - Colaba,Delivered
109482,2026-01-29,C5918,Ghatkopar Grill,North Indian,1468,30,3.0,Debit Card,Mumbai - Borivali,Cancelled
109483,2025-06-28,C6610,Colaba Cafe,Desserts,1159,71,3.2,Cash,Mumbai - Colaba,Cancelled
109484,2026-05-28,C9140,Chembur Spice House,North Indian,1196,73,4.8,Wallet,Mumbai - Powai,Cancelled
109485,2026-04-28,C2855,Chembur Spice House,Beverages,1427,18,4.8,Debit Card,Mumbai - Dadar,Delivered
109486,2026-06-24,C5740,Powai Plates,Beverages,1014,84,4.4,Cash,Mumbai - Powai,Delayed
109487,2025-11-19,C2495,Thane Treats,Desserts,644,36,3.4,Credit Card,Mumbai - Dadar,Delivered
109488,2025-07-24,C9188,Kurla Kitchen,Beverages,701,26,2.6,Debit Card,Mumbai - Bandra,Delayed
109489,2025-10-19,C2459,Kurla Kitchen,Burger,1383,85,3.4,Credit Card,Mumbai - Malad,Delayed
109490,2025-02-16,C2529,Bandra Bites,Healthy Food,620,76,4.0,Debit Card,Mumbai - Borivali,Delivered
109491,2026-03-21,C3970,Colaba Cafe,Chinese,872,24,2.6,UPI,Mumbai - Mulund,Delayed
109492,2025-05-19,C9139,Malad Food Hub,Healthy Food,460,65,3.3,Credit Card,Mumbai - Borivali,Delivered
109493,2025-06-23,C9812,Bandra Bites,South Indian,340,83,4.4,Cash,Mumbai - Thane,Delivered
109494,2025-10-08,C1239,Thane Treats,Desserts,223,73,2.7,Wallet,Mumbai - Thane,Delivered
109495,2025-12-31,C7362,Marine Drive Meals,Beverages,419,50,4.6,UPI,Mumbai - Mulund,Delivered
109496,2025-02-27,C2871,Ghatkopar Grill,Beverages,163,53,2.8,Cash,Mumbai - Colaba,Delivered
109497,2025-09-18,C3500,Dadar Darbar,Pizza,1238,49,4.2,Credit Card,Mumbai - Powai,Delivered
109498,2025-06-25,C9134,Malad Food Hub,Pizza,884,40,4.1,Debit Card,Mumbai - Ghatkopar,Delivered
109499,2025-12-24,C3090,Thane Treats,North Indian,449,67,2.9,UPI,Mumbai - Kurla,Cancelled
109500,2025-01-03,C9869,Ghatkopar Grill,South Indian,1465,59,5.0,Wallet,Mumbai - Borivali,Delivered
109501,2025-09-13,C9848,Kurla Kitchen,Beverages,1465,45,3.0,UPI,Mumbai - Kurla,Cancelled
109502,2026-05-02,C6094,Vashi Veg Corner,Chinese,1597,78,3.2,Wallet,Mumbai - Chembur,Cancelled
109503,2025-09-13,C5145,Borivali Bistro,Desserts,350,58,4.9,Debit Card,Mumbai - Colaba,Delivered
